key,avg_pronoun_per_sentence,avg_punct_per_sentence,avg_stop_per_sentence,avg_unique_word_pct,avg_words_per_sentence
int,1.35812112415886,3.5271143950389234,11.933869903681224,0.5961943200198914,25.267845362184985
raioane,1.1747789383698874,3.4769721903133597,10.130072396014212,0.6748946768807913,22.23739748350386
int_istoric,1.0618560057298194,3.31859098530106,9.817541060993277,0.6067531918607798,21.99389578890824
judete,1.2496605501853673,3.8596273926423454,11.112318516721361,0.6098738881764288,24.632138555114306
